age,income,credit_score,loan_amount,debt_ratio,gender,employment_years,default
37,51307,604,14156,0.87,Male,0,0
52,91003,743,10058,0.34,Female,4,0
61,63582,663,15494,0.62,Female,8,0
26,50729,707,21541,0.11,Female,7,0
44,70193,689,12708,0.76,Male,13,0
47,46049,739,21005,0.49,Male,13,0
40,53915,772,24238,0.86,Male,3,0
45,32187,737,18896,0.6,Female,24,0
22,79111,710,10475,0.85,Male,6,0
29,56974,665,5926,0.65,Male,1,0
48,47718,704,26475,0.77,Male,10,0
58,69742,731,32345,0.77,Male,6,0
23,44284,660,31279,0.32,Female,19,1
40,45195,683,22410,0.62,Male,28,0
26,54314,641,22481,0.89,Male,20,0
59,42037,723,18253,0.89,Female,16,1
53,50198,705,18114,0.45,Female,26,0
21,57027,616,14177,0.39,Male,14,0
57,58381,696,13229,0.69,Male,29,1
26,40130,670,5022,0.8,Female,3,0
65,56335,686,25599,0.13,Female,1,0
54,68710,644,24405,0.18,Male,8,0
67,71211,745,16967,0.8,Male,27,0
35,52537,647,30051,0.49,Male,11,0
65,57167,786,37872,0.7,Male,29,0
46,56282,687,8089,0.84,Female,23,0
34,39124,665,24535,0.78,Female,18,0
27,51897,702,19829,0.83,Female,22,1
66,71943,695,32881,0.56,Female,22,1
51,72181,778,15841,0.24,Male,28,0
44,66178,703,28496,0.53,Female,21,1
51,20081,587,25510,0.97,Female,18,0
49,48277,648,29222,0.37,Male,24,0
62,67013,720,14204,0.48,Female,24,0
52,85685,671,16914,0.79,Female,21,0
37,59781,654,24219,0.17,Male,2,0
34,61438,646,29051,0.78,Female,19,0
60,58302,634,21774,0.35,Female,4,0
56,40402,692,4810,0.34,Male,8,0
68,65278,646,29488,0.62,Male,18,0
44,37179,747,30366,0.33,Male,8,1
65,58721,638,15606,0.68,Female,20,0
47,61335,614,26806,0.92,Female,21,0
45,60739,679,23936,0.46,Female,17,0
52,40523,578,12869,0.95,Male,15,0
38,49364,559,27106,0.95,Female,1,1
66,70331,711,19655,0.29,Female,29,0
38,61092,682,9135,0.49,Male,27,0
57,49462,575,27187,0.99,Male,11,0
46,43933,684,36918,0.22,Female,17,0
29,72042,665,1573,0.53,Male,22,0
55,60515,603,22446,0.49,Male,28,0
28,43038,716,22130,0.83,Male,26,1
40,57170,755,10766,0.25,Male,10,0
62,47908,776,28210,0.3,Female,21,0
42,64520,696,11265,0.26,Female,22,0
39,78804,681,20675,0.25,Male,28,0
50,43787,768,14011,0.33,Female,2,0
48,62357,692,11793,0.58,Male,19,1
55,62084,662,22969,0.74,Male,26,0
63,27832,647,14306,0.44,Male,21,0
31,72489,707,30243,0.5,Male,2,0
51,91484,598,20174,0.81,Male,14,0
69,62070,737,26881,0.57,Male,11,0
68,80394,610,26386,0.63,Female,29,0
59,41181,637,29511,0.57,Female,0,1
56,49218,695,17674,0.81,Male,21,0
50,61068,767,19025,0.27,Female,25,0
43,47194,666,12897,0.98,Male,10,1
39,60571,627,21117,0.89,Female,25,1
32,75050,733,13605,0.46,Female,1,0
35,46754,657,29086,0.47,Female,28,0
51,75712,596,12668,0.86,Male,22,0
63,31150,710,16515,0.5,Female,28,0
57,51468,668,24359,0.56,Male,20,0
57,57046,667,24037,0.77,Male,13,0
35,46095,716,10840,0.45,Male,0,0
49,51677,721,15196,0.51,Female,24,0
63,80942,642,17536,0.13,Male,17,0
46,78598,686,18654,0.22,Female,17,0
64,70800,602,21576,0.51,Female,14,0
22,75618,667,26038,0.14,Female,25,0
40,50694,636,18874,0.38,Male,25,0
35,41657,669,20748,0.49,Male,3,0
24,47885,659,13718,0.19,Female,1,0
42,50114,670,32011,0.16,Male,14,1
58,50857,596,23294,0.11,Female,12,0
43,67922,614,17719,0.54,Male,9,0
46,64847,669,29833,0.23,Female,14,0
31,57365,754,22963,0.72,Male,5,0
48,58288,716,21759,0.54,Female,28,0
22,76423,701,20038,0.12,Male,20,0
28,40622,650,28128,0.15,Male,9,0
49,71845,632,32904,0.93,Female,25,0
31,28330,711,27992,0.21,Male,2,1
57,51511,621,20259,0.78,Female,12,1
38,82658,761,30715,0.32,Male,17,1
34,64512,677,17914,0.39,Female,5,0
30,53000,780,12943,0.12,Female,13,0
55,73729,765,26478,0.6,Male,17,0
29,68926,701,31524,0.52,Female,10,0
55,68319,699,19997,0.77,Female,19,0
31,56979,647,33186,0.92,Male,14,1
64,74399,746,8396,0.59,Female,20,0
32,50341,660,19261,0.96,Male,12,1
23,49632,595,13174,0.23,Female,15,0
59,88114,737,13018,0.41,Male,26,0
34,52501,707,19746,0.85,Female,23,0
48,29522,654,33782,0.6,Female,11,0
31,75937,693,30540,0.59,Male,0,0
59,80419,681,31162,0.51,Female,22,0
45,56463,753,23557,0.12,Female,13,1
41,28583,629,17701,0.17,Female,21,0
30,59171,754,22681,0.18,Female,2,0
63,91084,746,8672,0.27,Female,9,0
35,63038,647,32360,0.18,Female,25,0
39,71540,701,5729,0.2,Female,9,0
68,72402,707,18976,0.67,Female,0,0
42,74569,828,19995,0.21,Female,17,0
41,87937,640,26775,0.52,Female,16,0
64,76201,583,23514,0.16,Male,18,0
52,58789,579,24044,0.34,Male,0,0
43,43261,690,1199,0.93,Male,25,0
33,66445,731,18659,0.13,Male,4,0
25,57098,635,14930,0.89,Male,25,0
24,70751,670,21193,0.78,Female,5,0
48,47056,657,18944,0.93,Female,0,0
34,55490,622,21771,0.81,Female,29,1
28,60167,710,10458,0.84,Male,16,1
29,45911,592,20813,0.2,Male,11,0
55,60597,711,33997,0.85,Female,3,0
57,71802,658,37031,0.53,Female,3,1
41,88652,729,30802,0.42,Female,23,0
38,48970,688,5362,0.24,Female,9,0
53,73587,602,17682,0.1,Male,22,0
28,30329,695,16005,0.68,Male,22,0
69,59886,660,21225,0.75,Male,24,0
37,61059,734,30612,0.45,Male,7,1
63,72212,716,19631,0.25,Female,11,0
51,52204,737,12646,0.23,Female,28,0
54,63671,662,29291,0.25,Female,26,0
26,76626,634,22973,0.15,Female,26,0
42,43091,679,26174,0.42,Male,27,0
34,30622,716,28083,0.65,Female,11,0
23,76192,632,17287,0.5,Female,27,0
32,45037,695,10550,0.21,Male,2,0
56,66854,698,21736,0.83,Female,15,0
32,89251,748,17250,0.36,Female,3,1
65,72545,627,20587,0.64,Male,23,0
22,45429,704,31335,0.32,Male,29,0
22,38066,655,21596,0.64,Female,4,0
35,48322,642,34719,0.22,Male,28,0
43,62592,777,22356,0.69,Female,14,0
49,56251,702,17711,0.62,Female,20,0
37,80427,756,9916,0.57,Female,23,0
52,70006,642,21792,0.3,Male,7,0
27,49040,763,12670,0.58,Female,28,0
50,72691,659,24269,0.91,Female,21,0
48,82596,719,19093,0.21,Female,29,0
34,55273,632,18832,0.73,Female,24,0
64,67193,626,20681,0.2,Female,19,0
50,46881,678,21864,0.4,Female,9,0
37,57873,757,19726,0.72,Male,0,0
52,46619,743,37093,0.6,Male,9,0
66,78589,687,13823,0.71,Male,17,0
26,52473,663,28193,0.97,Male,16,1
44,66600,695,30045,0.97,Female,3,0
26,69528,627,11140,0.92,Female,24,0
47,106636,687,20451,0.55,Male,26,0
38,56013,682,22849,0.41,Male,21,0
44,48342,682,21370,0.35,Male,12,0
57,58916,703,21057,0.62,Male,29,1
44,47242,719,25002,0.51,Female,29,1
58,52687,560,3227,1.0,Male,21,0
54,70911,638,19211,0.58,Female,5,0
60,49924,647,16637,0.4,Female,0,0
67,68429,672,14245,0.67,Female,0,0
35,68946,676,27033,0.14,Male,2,0
31,63740,711,28257,0.2,Male,4,0
42,70042,696,29094,0.7,Male,17,0
44,55583,739,26810,0.21,Female,26,0
21,29958,664,10423,0.78,Male,11,0
38,60888,646,21165,0.16,Female,0,1
64,61174,673,28876,0.63,Female,8,0
32,54447,681,-151,0.71,Female,26,0
63,69718,684,33005,0.8,Female,16,0
48,71464,667,9966,0.9,Male,28,0
60,63272,734,12882,0.38,Female,12,1
27,61479,729,26128,0.75,Female,13,0
43,78281,734,35593,0.17,Female,26,0
41,43889,630,12527,0.85,Female,10,0
54,55029,716,13715,0.9,Male,29,1
31,74967,760,30041,0.77,Female,10,1
42,68036,735,21315,0.35,Female,3,0
62,56474,654,18014,0.16,Female,8,0
55,65858,663,21678,0.48,Male,25,0
49,51776,601,37475,0.34,Male,17,1
62,62419,744,26159,0.58,Male,25,0
48,70320,631,22842,0.45,Female,18,1
38,79378,656,24638,0.22,Male,3,0
34,69913,707,23325,0.85,Female,11,0
38,80454,687,27306,0.88,Male,17,0
48,38360,698,14894,0.83,Male,17,1
44,26809,651,19455,0.29,Female,27,0
28,27263,617,19840,0.49,Male,5,0
62,76740,690,12588,0.25,Male,26,0
65,69055,635,11213,0.7,Female,10,0
28,49225,706,31171,0.82,Female,25,0
24,54226,635,25670,0.62,Female,4,0
47,65047,672,34149,0.59,Male,15,0
56,49150,765,24037,0.74,Female,10,0
25,47742,690,22557,0.2,Female,4,0
53,50181,640,18370,0.32,Male,8,0
69,48892,704,28066,0.38,Female,22,0
54,60662,672,9816,0.58,Male,10,0
50,84945,640,22436,0.98,Female,28,1
28,44893,681,27396,0.88,Female,14,1
59,58901,742,19324,0.32,Female,24,0
67,66909,710,23528,0.31,Male,16,0
46,68033,670,32675,0.49,Female,17,0
57,52411,619,18161,0.98,Female,20,1
54,69280,716,23358,0.24,Male,25,0
27,66300,703,28186,0.96,Female,13,0
60,53231,598,17451,0.27,Female,6,0
48,39709,605,11368,0.9,Male,23,0
59,42850,758,25836,0.85,Male,22,0
59,71187,696,20925,0.89,Female,15,1
48,81405,610,19787,0.9,Female,8,1
34,60011,736,21359,0.3,Male,26,0
58,81028,740,10545,0.8,Male,2,0
24,59214,644,18000,0.71,Male,26,0
62,42832,633,25716,0.89,Female,20,0
38,56857,683,19978,0.54,Female,15,0
64,82377,688,15871,0.47,Male,27,0
68,50948,672,14084,0.75,Male,21,1
45,57960,626,22174,0.34,Female,29,0
27,77784,662,26730,0.84,Female,25,1
58,76751,658,28207,0.36,Male,6,0
48,64588,605,15551,0.14,Male,27,0
25,68019,729,32999,0.6,Male,6,0
23,75942,626,20910,0.85,Male,19,0
64,64628,745,6881,0.72,Female,0,0
51,79207,687,20950,0.99,Male,7,0
67,70079,647,11974,0.23,Female,25,0
62,57781,699,23274,0.41,Male,0,0
40,66517,673,22224,0.44,Male,11,0
39,54218,746,7815,0.15,Female,29,0
68,45516,786,31502,0.14,Male,16,0
31,42878,699,14839,0.13,Male,24,0
60,56901,671,5451,0.47,Female,28,0
23,64694,760,30246,0.86,Male,25,0
43,87015,669,24884,0.74,Female,9,0
27,66241,653,17951,0.5,Female,27,0
43,62872,741,20387,0.34,Female,18,0
27,58505,721,19067,0.11,Female,8,0
66,54639,654,7309,0.26,Male,9,0
54,61961,695,8813,0.45,Female,10,0
62,55863,662,27618,0.43,Female,9,1
39,55127,710,23301,0.33,Female,29,0
29,72311,705,27323,1.0,Male,27,1
68,46387,616,29661,0.5,Female,29,1
38,56251,682,-6471,0.34,Female,16,0
61,49685,605,16738,0.47,Male,6,0
68,61764,608,10759,0.35,Female,4,0
65,72806,655,18976,0.42,Male,27,1
62,65249,650,5178,0.21,Female,27,0
45,56686,594,24779,0.1,Male,19,0
34,74105,620,25282,0.54,Female,26,0
64,73240,602,38190,0.54,Male,11,0
45,60592,642,19198,0.24,Male,4,0
39,83894,706,25418,0.85,Female,29,0
59,66290,753,27762,0.27,Male,0,0
35,65886,732,33751,0.79,Male,9,0
36,41959,701,10949,0.27,Female,6,0
47,34744,698,27161,0.35,Male,26,0
60,60951,674,23180,0.34,Male,11,0
30,74958,675,7063,0.31,Male,1,0
24,64927,749,23739,0.96,Male,29,0
39,74263,710,25932,0.34,Male,27,0
48,53797,689,6506,0.54,Male,8,1
41,61237,592,19390,0.76,Female,4,0
67,60250,716,20627,0.39,Male,4,0
34,32977,717,20382,0.11,Male,13,0
53,86833,649,24999,0.79,Male,18,0
68,77963,691,15203,0.36,Female,25,0
30,73926,673,11242,0.89,Female,17,0
39,79273,653,23899,0.54,Male,7,0
50,52996,700,32576,0.66,Female,28,0
42,71936,625,31986,0.96,Male,24,1
23,52961,781,39122,0.88,Female,2,0
57,62220,706,17036,0.81,Female,27,1
61,33866,674,18657,0.58,Female,13,1
38,57768,727,2782,0.25,Female,10,0
31,37046,719,15075,0.86,Male,28,0
68,41187,642,7356,0.18,Male,7,0
22,59194,654,17237,0.9,Male,21,0
32,49384,565,30895,0.79,Female,11,1
26,65084,626,28518,0.82,Male,10,0
63,85124,713,17363,0.44,Female,8,0
60,50674,689,15400,0.18,Male,25,0
64,56028,655,13500,0.75,Female,3,0
49,69967,697,26901,0.98,Male,18,0
50,49951,653,17490,0.87,Male,6,0
22,49269,607,22111,0.86,Male,16,1
29,53333,632,25353,0.67,Male,15,0
67,73213,794,25933,0.2,Male,18,0
22,33476,672,-2280,0.88,Female,22,0
49,47287,675,24486,0.3,Female,11,0
53,82963,706,20794,0.34,Male,6,0
30,13512,728,5576,0.78,Female,24,0
54,58089,668,31052,0.75,Male,13,0
64,82948,735,21582,0.17,Female,25,0
28,88649,668,7613,0.33,Male,24,0
57,71990,679,15340,0.84,Male,10,1
53,77577,655,18316,0.95,Male,10,0
67,45770,718,40902,0.34,Male,6,0
26,47003,610,13007,0.78,Female,10,1
64,85712,691,14488,0.56,Female,29,1
60,56042,709,21439,0.44,Female,2,1
65,31844,731,37128,0.91,Female,14,1
39,66276,707,18144,0.59,Male,2,0
52,57135,634,16426,0.72,Female,29,1
47,61216,708,21439,0.63,Female,20,0
21,24280,717,17360,0.68,Male,8,0
63,20276,712,17243,0.57,Female,16,0
53,64538,668,27699,0.58,Male,16,0
60,55453,672,16023,0.87,Female,24,0
52,53147,729,17191,0.37,Female,11,0
25,65857,680,28001,0.76,Male,6,0
37,48316,632,8567,0.34,Male,10,0
28,56018,659,17224,0.16,Female,28,0
62,53268,754,6684,0.91,Male,13,1
54,73281,612,16009,0.47,Male,19,0
29,31816,745,17194,0.71,Female,0,1
43,50289,681,17329,0.78,Female,5,0
55,76346,613,16877,0.82,Female,24,0
27,47442,719,22246,0.3,Female,21,0
35,61799,644,11056,0.69,Female,20,0
40,85041,684,23120,0.78,Female,16,0
45,62375,588,15950,0.21,Female,24,0
23,92107,747,26065,0.23,Male,8,0
66,80998,665,19501,0.43,Female,0,1
44,50225,649,15264,0.37,Female,11,0
54,41039,689,9516,0.82,Female,19,0
66,50941,724,22371,0.68,Female,27,1
42,65700,670,18462,0.55,Male,16,0
31,65193,722,31701,0.2,Female,25,0
68,69967,678,32308,0.2,Male,3,0
28,46118,684,16110,0.57,Female,22,0
59,48325,639,1140,0.89,Female,7,0
63,68377,732,27092,0.8,Male,18,0
55,89863,713,15742,0.89,Male,18,0
69,43545,707,17199,0.61,Male,25,0
66,58913,733,29557,0.3,Male,4,0
58,54602,627,22778,0.13,Female,10,0
28,62180,683,26783,0.95,Female,5,0
57,42041,735,28506,0.53,Male,12,0
47,61321,678,18653,0.87,Female,18,0
48,78311,687,25473,0.76,Female,5,0
60,35640,685,20843,0.85,Female,25,0
54,74940,703,24315,0.29,Male,27,1
52,42076,583,21245,0.71,Female,22,0
35,63872,685,30886,0.75,Female,12,0
64,67332,699,9750,0.6,Female,5,1
37,65627,699,16528,0.85,Female,15,0
53,54997,760,19288,0.99,Male,21,0
67,69937,650,20965,0.11,Female,28,0
66,41141,762,9739,0.51,Male,17,0
36,73718,661,14050,0.78,Female,28,0
49,53024,612,20295,0.75,Male,10,0
29,64829,755,15649,0.52,Male,19,0
53,54728,732,6278,0.86,Female,16,1
69,82981,686,17082,0.71,Female,9,0
49,66579,650,10292,0.59,Male,15,0
33,69790,669,24807,0.35,Female,28,1
41,71813,692,22357,0.43,Female,4,0
41,56385,749,27205,0.99,Female,28,1
25,64339,614,21667,0.92,Male,28,0
30,62479,669,11411,0.73,Female,9,0
26,69673,666,-5168,0.87,Male,2,0
33,53315,655,29144,0.22,Female,18,0
21,49401,647,16588,0.34,Female,3,0
40,77727,760,2141,0.9,Male,11,0
67,71800,639,32539,0.52,Female,24,0
66,47409,686,24617,0.63,Male,26,0
28,88533,621,32425,0.9,Male,21,0
30,51428,723,23419,0.46,Female,9,0
29,61779,655,25317,0.53,Male,10,0
69,77530,569,15932,0.2,Female,7,0
61,77387,728,25692,0.99,Female,26,0
23,49418,652,35487,0.98,Female,11,1
31,67758,745,26638,0.37,Female,13,0
32,55346,734,17149,0.87,Male,20,1
30,66293,674,9518,0.76,Male,28,0
45,58115,699,29157,0.23,Female,21,0
69,53958,684,20468,0.12,Male,2,0
69,45564,609,20818,0.11,Male,26,1
45,77777,751,4164,0.16,Male,10,0
31,48843,667,3586,0.66,Female,26,0
56,82025,681,20683,0.54,Male,6,0
59,55592,681,12806,1.0,Female,27,0
46,67269,668,21675,0.36,Female,26,0
34,83088,711,27627,0.75,Male,14,0
59,53541,675,15463,0.45,Female,10,1
60,67077,654,21869,0.19,Male,24,0
21,67410,659,19064,0.89,Female,24,0
24,50001,763,43616,0.46,Female,6,0
50,63333,682,15776,0.93,Male,18,0
32,71171,761,14417,0.94,Male,15,0
55,85514,632,16360,0.84,Male,20,1
33,53776,647,29315,0.12,Female,25,0
51,65188,655,16036,0.97,Female,24,0
58,58093,675,25922,0.21,Male,26,0
63,62900,644,20281,0.94,Male,24,0
43,51123,673,20497,0.65,Female,18,0
24,57464,690,32803,0.44,Female,12,1
36,82773,730,5551,0.75,Male,20,0
27,61911,612,21063,0.56,Female,16,1
42,61141,726,25578,0.82,Male,13,0
49,47214,716,23148,0.56,Male,22,0
31,76364,631,8271,0.43,Male,1,0
53,72704,640,10883,0.42,Male,25,0
49,61908,697,22225,0.42,Male,25,0
59,88516,648,1316,0.53,Female,21,1
32,52011,748,15763,0.2,Female,9,0
27,44365,679,10157,0.7,Female,27,1
59,58576,619,21541,0.41,Female,5,0
62,47291,624,18742,0.61,Male,15,0
68,63609,605,23032,0.57,Male,6,1
46,61097,674,13062,0.87,Female,18,0
60,77293,677,22123,0.88,Female,23,0
29,53164,705,20029,0.99,Male,20,0
61,64980,743,13129,0.32,Female,9,0
54,62778,680,28758,0.13,Male,19,0
65,72488,743,25593,0.48,Female,26,0
33,43043,643,14896,0.91,Female,14,0
56,46533,606,13698,0.64,Male,11,0
45,51316,719,27429,0.44,Female,24,0
44,43734,716,7103,0.79,Female,8,0
64,69184,692,9659,0.74,Male,17,0
37,69328,714,23840,0.74,Male,16,0
22,76380,564,34520,0.56,Female,18,1
33,57814,656,15165,0.58,Male,9,0
51,53064,735,16082,0.6,Male,7,0
49,45792,667,18243,0.6,Female,19,0
48,79553,712,16211,0.29,Male,4,0
47,56666,810,16580,0.32,Male,12,0
35,49112,731,15095,0.44,Male,20,0
51,71256,661,21499,0.87,Female,26,0
60,54911,591,25550,0.52,Female,1,0
35,43995,715,21265,0.93,Male,0,0
53,46989,578,18701,0.81,Female,7,1
40,61357,640,15139,0.88,Female,9,0
62,43915,642,10592,0.22,Male,27,0
32,58716,673,9610,0.23,Female,4,0
57,47028,693,8014,0.31,Female,17,0
29,45810,636,25053,0.7,Male,22,0
43,52680,732,15341,0.53,Male,29,0
28,62389,750,23176,0.25,Female,1,0
52,64792,667,14287,0.77,Male,21,0
68,73864,733,19414,0.57,Female,8,0
34,48254,645,17289,0.76,Male,15,0
47,80872,628,32587,0.92,Female,19,0
45,100814,734,16189,0.92,Male,20,0
33,53700,693,26737,0.37,Male,16,0
41,33492,699,8824,0.24,Male,15,0
65,33876,772,30831,0.49,Female,28,0
51,52547,713,26634,0.18,Female,0,0
57,49588,800,15298,0.14,Female,24,0
68,60077,684,15176,0.98,Male,4,1
63,67624,755,29539,0.97,Female,27,0
25,40708,677,27446,0.42,Male,26,1
33,57427,622,18111,0.84,Male,18,1
48,52410,721,13122,0.3,Male,17,0
63,90533,678,28607,0.48,Male,25,1
45,39276,783,16225,0.75,Female,22,0
55,48617,708,22684,0.6,Female,19,0
67,60502,727,15441,0.84,Female,2,0
59,48718,601,18242,0.98,Male,17,0
27,76996,716,35234,0.11,Female,10,0
58,44701,676,19387,0.93,Female,10,0
52,46261,641,31508,0.47,Female,10,1
23,78290,750,7823,0.47,Male,9,0
65,42136,615,6133,0.1,Female,9,0
59,72518,697,24663,0.85,Male,3,0
57,53211,649,13846,0.78,Male,8,0
42,50724,693,19811,0.9,Female,9,0
28,52382,666,3043,0.25,Male,12,0
37,43191,670,3742,0.29,Male,22,0
47,73605,682,20114,0.37,Male,0,0
53,62041,632,16124,0.58,Male,15,0
66,73364,731,17319,0.41,Female,18,0
37,77645,713,33346,0.37,Female,11,0
62,68115,630,23809,0.26,Male,4,0
32,38208,750,37158,0.24,Female,22,0
68,45460,718,20606,0.53,Male,29,1
66,72763,685,31960,0.5,Male,4,0
47,60832,608,27867,0.81,Male,24,1
68,69755,647,15955,0.84,Female,6,0
28,58666,585,18618,0.73,Male,11,1
43,53554,688,17162,0.85,Male,13,0
62,69774,722,28595,0.2,Female,0,0
69,34088,643,22208,0.51,Female,5,1
49,55203,680,12643,0.36,Male,17,0
40,60997,729,9700,0.33,Female,5,0
36,63130,648,9975,0.74,Male,18,0
37,40582,707,12834,0.85,Male,29,0
36,41203,785,12412,0.2,Male,11,0
39,54102,716,10344,0.21,Male,17,0
28,59058,628,28972,0.68,Male,2,0
58,83325,678,7756,0.23,Female,10,0
58,46830,716,23242,0.79,Female,25,0
49,52602,704,38241,0.85,Male,3,0
61,83872,626,20696,0.57,Male,12,0
56,75961,701,20722,0.92,Female,0,0
46,43290,669,21823,0.12,Male,19,0
51,70131,657,8186,0.3,Male,5,0
64,72486,707,23466,0.8,Male,20,0
32,62936,768,22681,0.96,Female,28,0
37,42402,642,19674,0.96,Male,13,0
35,51067,702,6485,0.1,Male,20,0
29,50580,675,35147,0.67,Male,8,1
59,67933,710,21898,0.12,Male,8,0
62,53558,685,10219,0.73,Male,24,1
68,56028,651,11962,0.79,Female,6,0
32,50970,649,13781,0.87,Female,28,0
52,36623,703,32701,0.58,Female,14,0
45,98926,686,19009,0.87,Female,9,0
59,66041,711,19012,0.93,Female,8,1
38,82080,600,15761,0.58,Male,28,0
35,43265,734,28203,0.57,Female,27,0
52,82780,750,28623,0.56,Male,23,0
26,54052,687,7894,0.55,Female,23,0
64,67954,713,19195,0.8,Female,14,0
63,74876,728,18276,0.16,Male,20,0
55,82664,670,12368,0.51,Male,8,1
54,59304,691,15345,0.57,Male,23,0
58,44934,704,17665,0.29,Female,6,0
25,59778,653,11937,0.59,Male,23,0
38,68865,686,22339,0.51,Female,24,0
36,51961,579,22165,0.76,Female,22,0
28,53653,648,24141,0.42,Male,24,0
45,36775,753,16256,0.95,Male,7,0
52,45327,699,2804,0.47,Female,1,0
46,66664,640,14288,0.67,Female,2,0
42,73229,618,11585,0.3,Male,21,0
51,76526,806,18643,0.72,Male,21,0
63,94139,644,24580,0.56,Male,22,0
30,82322,655,35119,0.41,Female,1,0
32,57719,709,12752,0.41,Male,27,1
48,45964,638,21022,0.44,Female,0,0
26,56157,698,21397,0.49,Female,26,0
40,51732,681,31521,0.32,Male,11,0
25,62488,621,21759,0.35,Male,4,0
43,73364,682,17087,0.96,Male,29,0
29,67196,696,19659,0.37,Female,26,0
49,83639,627,22783,0.66,Female,17,0
36,65932,706,25911,0.41,Female,24,0
66,40866,714,33613,0.83,Female,18,0
42,51450,628,32796,0.73,Female,27,1
28,66038,704,13897,0.4,Male,1,0
40,63430,691,7966,0.74,Male,27,0
34,79623,662,10008,0.78,Male,15,0
59,60105,667,21920,0.22,Male,27,0
57,57353,699,29014,0.62,Male,22,0
54,36390,650,18049,0.83,Female,5,0
31,47899,708,12329,0.15,Male,23,0
60,64631,639,8272,0.56,Female,24,0
53,63144,643,32685,0.86,Female,2,1
51,68923,615,16119,0.96,Female,7,0
64,66758,594,7656,0.69,Female,3,1
54,58299,687,19791,0.4,Female,17,0
27,44974,582,20027,0.64,Male,19,1
69,60008,696,27078,0.12,Female,3,0
43,59336,675,10453,0.51,Male,7,0
66,80577,774,29304,0.75,Male,25,1
27,79922,710,30534,0.13,Male,23,0
45,52818,705,20738,0.64,Male,28,0
23,50671,646,24849,0.63,Female,6,0
58,39694,651,26497,0.27,Male,19,0
40,57526,658,15198,0.61,Male,17,0
54,52886,678,8895,0.47,Male,0,0
69,99109,650,15288,0.53,Female,26,1
64,43269,708,5940,0.39,Female,17,1
64,60878,660,23781,0.83,Male,1,0
50,50357,735,32793,0.43,Male,18,0
37,60369,638,13122,0.81,Female,9,1
30,54999,717,16305,0.17,Male,20,0
55,72172,776,17983,0.35,Female,0,0
40,66604,768,36505,0.46,Female,20,0
38,71670,637,16363,0.46,Female,6,0
65,48719,737,28952,0.5,Female,27,0
64,76189,568,20289,0.69,Male,13,0
47,52774,602,-5358,0.62,Female,0,0
69,38906,710,15989,0.57,Male,3,0
56,57271,701,27034,0.85,Male,10,0
43,61700,710,16034,0.28,Male,1,0
52,41253,655,24097,0.87,Female,7,0
30,73103,624,33863,0.83,Female,17,0
31,47832,589,24142,0.28,Male,16,0
58,47190,636,14917,0.66,Female,13,0
26,59999,712,25687,0.3,Female,29,0
61,72859,723,23901,0.95,Male,17,0
67,41762,694,27765,0.54,Male,9,0
54,74109,689,19256,0.28,Male,19,0
56,27609,764,13529,0.67,Female,20,0
57,64960,750,24302,0.74,Female,17,0
37,43054,727,24553,0.64,Female,19,0
60,48021,737,15753,0.32,Male,22,0
60,86068,697,7657,0.76,Female,4,0
32,45177,703,16345,0.94,Female,7,0
41,59156,641,10586,0.96,Female,9,0
60,43999,698,17847,0.71,Male,24,0
39,71537,647,26220,0.86,Male,0,0
23,66134,742,3963,0.98,Female,16,0
38,68247,711,22482,0.14,Male,18,0
39,76963,658,23294,0.53,Male,23,1
67,54932,715,12606,0.36,Female,16,0
26,76117,736,22785,0.53,Male,9,0
36,82348,636,29359,0.93,Male,17,0
28,64266,667,23458,0.99,Male,29,1
68,43405,631,36457,0.91,Female,0,0
38,41925,678,20665,0.28,Male,29,0
68,66634,746,28024,0.82,Male,16,0
63,43396,680,36261,0.84,Female,27,1
59,39849,709,24064,0.62,Male,12,0
69,73256,652,34024,0.74,Male,24,0
69,53118,722,23652,0.91,Male,27,0
32,96291,676,31653,0.99,Male,9,0
65,50138,718,11058,0.14,Female,0,0
30,52539,723,20491,0.33,Male,19,0
27,65388,627,39764,0.94,Male,6,0
66,63068,645,5438,0.4,Female,27,1
21,58737,659,13839,0.2,Female,20,0
69,58380,768,37398,0.38,Female,25,0
56,108642,747,19141,0.57,Male,12,0
41,84911,685,19132,0.45,Female,20,0
57,72652,816,27327,0.81,Male,6,0
44,41618,614,30029,0.65,Female,5,0
45,58891,668,17044,0.49,Female,21,0
